id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
3635,16727,2026-02-23,,Cerrado,monto_siniestro_no_valido
3636,2605,,7899.99,nan,fecha_nula_o_invalida
3637,16571,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3638,5867,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3639,14954,2025-11-24,,Cerrado,monto_siniestro_no_valido
3640,828,2025-08-17,,nan,monto_siniestro_no_valido
3642,19549,,5389.39,Cerrado,fecha_nula_o_invalida
3643,3370,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3644,2558,,12020.68,Abierto,fecha_nula_o_invalida
3645,20740,,12181.4,Cerrado,fecha_nula_o_invalida
3646,15001,2025-12-04,,nan,monto_siniestro_no_valido
3647,16785,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3648,12817,,7427.63,Abierto,fecha_nula_o_invalida
3649,21390,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3650,25673,2026-01-23,,Abierto,monto_siniestro_no_valido
3651,17717,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3652,16916,2025-04-24,-14782.04,Cerrado,monto_siniestro_invalido
3653,6813,,11719.87,Cerrado,fecha_nula_o_invalida
3654,25792,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3655,14874,,14325.34,nan,fecha_nula_o_invalida
3656,24618,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3657,15950,,11571.88,nan,fecha_nula_o_invalida
3658,24499,2025-08-30,,Cerrado,monto_siniestro_no_valido
3659,10900,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3660,2280,2025-02-19,,Abierto,monto_siniestro_no_valido
3661,425,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3662,24948,2025-11-13,,Cerrado,monto_siniestro_no_valido
3663,10279,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3664,5315,,10617.56,Abierto,fecha_nula_o_invalida
3666,12201,2025-02-01,,Abierto,monto_siniestro_no_valido
3667,2396,,11847.51,Cerrado,fecha_nula_o_invalida
3668,2264,2025-04-15,,Cerrado,monto_siniestro_no_valido
3669,3060,,13639.76,nan,fecha_nula_o_invalida
3670,755,,11756.61,nan,fecha_nula_o_invalida
3671,23288,,8923.47,nan,fecha_nula_o_invalida
3672,22059,,2923.13,Cerrado,fecha_nula_o_invalida
3673,87,,1343.38,Abierto,fecha_nula_o_invalida
3677,19247,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3679,12232,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3680,2372,2025-10-18,,Rechazado,monto_siniestro_no_valido
3681,18028,2025-12-19,,Cerrado,monto_siniestro_no_valido
3682,5802,2025-05-31,,nan,monto_siniestro_no_valido
3683,25709,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3686,16992,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3687,12631,2025-04-16,,Rechazado,monto_siniestro_no_valido
3688,7368,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3689,6190,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3690,25541,2026-01-26,,Abierto,monto_siniestro_no_valido
3691,24830,,11030.31,Cerrado,fecha_nula_o_invalida
3692,20163,2025-02-21,,nan,monto_siniestro_no_valido
3694,12285,2025-07-19,,Abierto,monto_siniestro_no_valido
3696,23970,,8926.91,Abierto,fecha_nula_o_invalida
3697,70,2025-10-18,,Abierto,monto_siniestro_no_valido
3698,11276,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3699,18992,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3700,14395,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3701,18229,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3702,2415,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3703,6532,2025-03-03,,Abierto,monto_siniestro_no_valido
3704,20207,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3706,20458,,4216.62,Rechazado,fecha_nula_o_invalida
3707,11678,2025-11-12,,Cerrado,monto_siniestro_no_valido
3709,10801,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3710,15397,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3713,1710,,13390.07,Cerrado,fecha_nula_o_invalida
3714,21261,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3715,25671,2025-03-13,,Abierto,monto_siniestro_no_valido
3716,7097,2025-09-27,,nan,monto_siniestro_no_valido
3718,23724,2025-03-17,,Rechazado,monto_siniestro_no_valido
3719,1726,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3720,20272,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3721,10148,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3722,11096,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3723,10205,2025-02-01,,Abierto,monto_siniestro_no_valido
3724,9379,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3725,23346,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3728,12033,,14412.37,Cerrado,fecha_nula_o_invalida
3730,6287,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3731,12709,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3733,1218,2025-09-01,,Abierto,monto_siniestro_no_valido
3734,4938,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3735,10887,2025-04-05,,nan,monto_siniestro_no_valido
3736,603,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3738,3994,2025-01-05,,Abierto,monto_siniestro_no_valido
3741,11031,,9258.81,Rechazado,fecha_nula_o_invalida
3742,22427,,1809.57,Cerrado,fecha_nula_o_invalida
3743,17359,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3745,1602,,14525.25,Rechazado,fecha_nula_o_invalida
3746,11131,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3747,8355,,14134.58,Cerrado,fecha_nula_o_invalida
3748,6654,,11810.42,Cerrado,fecha_nula_o_invalida
3749,14236,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3751,19788,2025-05-02,,Cerrado,monto_siniestro_no_valido
3752,12042,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3754,24268,2025-08-30,,nan,monto_siniestro_no_valido
3755,4604,2025-11-19,,Abierto,monto_siniestro_no_valido
3756,7635,,8530.97,Rechazado,fecha_nula_o_invalida
3757,3132,,-13326.73,Cerrado,"fecha_nula_o_invalida,monto_siniestro_invalido"
3759,7441,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3760,8637,,7629.6,Cerrado,fecha_nula_o_invalida
3762,6941,,12366.29,Cerrado,fecha_nula_o_invalida
3764,20462,,-4945.74,Abierto,"fecha_nula_o_invalida,monto_siniestro_invalido"
3765,21952,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3767,309,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3768,17558,,5174.52,Rechazado,fecha_nula_o_invalida
3770,14138,2025-04-01,,Cerrado,monto_siniestro_no_valido
3771,9909,,11715.97,Cerrado,fecha_nula_o_invalida
3772,20463,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3773,12969,2025-08-25,,Abierto,monto_siniestro_no_valido
3775,3458,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3776,1125,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3777,5522,2025-02-13,,nan,monto_siniestro_no_valido
3779,15055,2025-12-10,,nan,monto_siniestro_no_valido
3781,7226,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3782,25672,,1493.78,nan,fecha_nula_o_invalida
3785,17268,2025-06-01,,Rechazado,monto_siniestro_no_valido
3787,2682,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3788,24221,,929.16,Abierto,fecha_nula_o_invalida
3789,16905,,12263.7,Cerrado,fecha_nula_o_invalida
3790,21552,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3791,6087,,10750.62,Cerrado,fecha_nula_o_invalida
3792,846,,14172.53,Cerrado,fecha_nula_o_invalida
3793,25540,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3794,14189,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3795,9136,,4239.1,Cerrado,fecha_nula_o_invalida
3796,18333,2025-04-09,,nan,monto_siniestro_no_valido
3798,12069,,12431.34,Abierto,fecha_nula_o_invalida
3799,24251,2025-10-30,,Cerrado,monto_siniestro_no_valido
3800,8810,,944.53,nan,fecha_nula_o_invalida
3802,25639,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3804,154,2026-01-20,,Abierto,monto_siniestro_no_valido
3805,20049,2026-01-28,,Abierto,monto_siniestro_no_valido
3806,4251,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3808,12949,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3810,4416,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3811,7417,,14454.82,nan,fecha_nula_o_invalida
3813,10354,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3814,2824,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3815,13673,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3816,6134,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3817,22562,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3818,24035,2025-10-24,,Abierto,monto_siniestro_no_valido
3819,18343,2025-05-09,,Cerrado,monto_siniestro_no_valido
3820,17847,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3821,3088,,11389.62,nan,fecha_nula_o_invalida
3822,9809,,1296.83,Abierto,fecha_nula_o_invalida
3823,14949,2025-10-07,,nan,monto_siniestro_no_valido
3824,1372,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3826,24010,2025-10-19,,nan,monto_siniestro_no_valido
3827,16856,2025-01-26,,nan,monto_siniestro_no_valido
3828,5619,,4098.72,nan,fecha_nula_o_invalida
3829,15791,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3830,19865,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3831,7022,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3832,10198,2025-05-20,,Cerrado,monto_siniestro_no_valido
3833,8250,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3834,23121,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3835,13569,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3836,24076,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3837,407,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3838,4111,,126.66,Abierto,fecha_nula_o_invalida
3839,7205,2025-03-24,,Cerrado,monto_siniestro_no_valido
3840,10750,,7363.33,Cerrado,fecha_nula_o_invalida
3841,5880,,5342.52,Rechazado,fecha_nula_o_invalida
3843,6903,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3845,22741,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3846,9358,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3847,25696,,11775.7,nan,fecha_nula_o_invalida
3848,9077,2025-04-23,,Abierto,monto_siniestro_no_valido
3850,14462,,684.43,Abierto,fecha_nula_o_invalida
3851,704,2025-03-07,,Abierto,monto_siniestro_no_valido
3852,11970,,14856.19,Rechazado,fecha_nula_o_invalida
3853,25715,,434.42,nan,fecha_nula_o_invalida
3854,10853,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3855,1464,,11957.28,nan,fecha_nula_o_invalida
3856,8596,,7364.07,nan,fecha_nula_o_invalida
3857,22438,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3858,9869,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3859,1784,,276.81,Cerrado,fecha_nula_o_invalida
3860,8504,,509.1,Rechazado,fecha_nula_o_invalida
3861,128,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3862,20235,2025-02-03,,Cerrado,monto_siniestro_no_valido
3863,7781,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3864,14295,,9471.8,Rechazado,fecha_nula_o_invalida
3865,13863,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3866,21369,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3867,5821,,573.94,Abierto,fecha_nula_o_invalida
3868,4534,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3869,15284,,8946.16,nan,fecha_nula_o_invalida
3873,17599,2025-11-01,,Abierto,monto_siniestro_no_valido
3875,11703,,1297.37,Abierto,fecha_nula_o_invalida
3876,6786,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3877,9694,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3878,3280,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3879,18412,2025-12-13,,Abierto,monto_siniestro_no_valido
3881,23103,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3882,23969,2025-06-04,,Abierto,monto_siniestro_no_valido
3883,16688,2025-01-01,,nan,monto_siniestro_no_valido
3884,12347,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3885,23807,2026-02-04,,Abierto,monto_siniestro_no_valido
3886,16331,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3888,4399,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3889,12528,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3890,13316,2025-10-27,,nan,monto_siniestro_no_valido
3891,544,,2003.67,Rechazado,fecha_nula_o_invalida
3892,17082,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3893,16341,2025-02-04,,nan,monto_siniestro_no_valido
3894,10035,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3895,8951,,287.57,Abierto,fecha_nula_o_invalida
3896,5761,2025-12-13,,nan,monto_siniestro_no_valido
3897,13320,,4481.19,Cerrado,fecha_nula_o_invalida
3898,20310,2025-12-29,,Abierto,monto_siniestro_no_valido
3901,9546,,5899.33,Cerrado,fecha_nula_o_invalida
3902,9968,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3903,25702,2025-11-30,,nan,monto_siniestro_no_valido
3904,2817,2025-08-22,,nan,monto_siniestro_no_valido
3905,17221,,12890.89,Cerrado,fecha_nula_o_invalida
3906,11968,,5546.51,Cerrado,fecha_nula_o_invalida
3907,9377,,3773.58,Abierto,fecha_nula_o_invalida
3908,12100,,13886.85,Abierto,fecha_nula_o_invalida
3909,19828,,11702.01,Abierto,fecha_nula_o_invalida
3910,20106,,836.51,Abierto,fecha_nula_o_invalida
3911,21924,2025-02-18,,nan,monto_siniestro_no_valido
3912,12887,,629.65,Cerrado,fecha_nula_o_invalida
3913,5853,2025-01-10,,Abierto,monto_siniestro_no_valido
3915,11581,,9321.24,Abierto,fecha_nula_o_invalida
3916,9475,2025-02-21,,Cerrado,monto_siniestro_no_valido
3917,3586,2025-06-21,,Rechazado,monto_siniestro_no_valido
3920,17419,,12052.59,Rechazado,fecha_nula_o_invalida
3921,14854,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3922,18498,,10885.5,Abierto,fecha_nula_o_invalida
3923,10488,,4133.96,Cerrado,fecha_nula_o_invalida
3924,22071,,9743.42,Cerrado,fecha_nula_o_invalida
3925,11738,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3926,17850,,-3859.65,nan,"fecha_nula_o_invalida,monto_siniestro_invalido"
3928,6616,,4201.17,Cerrado,fecha_nula_o_invalida
3929,7357,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3930,25617,2025-05-11,,Rechazado,monto_siniestro_no_valido
3931,18066,2025-02-10,,Abierto,monto_siniestro_no_valido
3933,13864,,8152.49,Cerrado,fecha_nula_o_invalida
3935,3910,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3936,1228,,8806.52,Abierto,fecha_nula_o_invalida
3937,9739,2025-10-16,,Abierto,monto_siniestro_no_valido
3938,18501,2025-10-24,,Abierto,monto_siniestro_no_valido
3939,22679,2025-10-14,,Rechazado,monto_siniestro_no_valido
3941,22298,2026-01-26,,Abierto,monto_siniestro_no_valido
3943,8847,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3944,15570,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3946,3415,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3947,5119,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3948,10677,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3949,17401,,5932.92,nan,fecha_nula_o_invalida
3950,22453,2025-10-26,,nan,monto_siniestro_no_valido
3951,3010,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3954,18091,2025-11-26,,nan,monto_siniestro_no_valido
3955,25824,2025-05-12,,nan,monto_siniestro_no_valido
3957,5951,2026-01-19,,Abierto,monto_siniestro_no_valido
3958,20108,,1477.23,Abierto,fecha_nula_o_invalida
3959,7652,,948.25,Rechazado,fecha_nula_o_invalida
3960,14334,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3961,14833,,11031.1,nan,fecha_nula_o_invalida
3962,24728,2025-03-22,,Abierto,monto_siniestro_no_valido
3963,9240,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3964,14228,2025-12-07,,Cerrado,monto_siniestro_no_valido
3966,7903,2026-01-16,,Cerrado,monto_siniestro_no_valido
3967,13125,2025-03-29,,nan,monto_siniestro_no_valido
3968,18193,,6686.15,Cerrado,fecha_nula_o_invalida
3969,16952,2025-01-02,,Abierto,monto_siniestro_no_valido
3970,13723,,12141.6,nan,fecha_nula_o_invalida
3971,23291,,8269.62,Cerrado,fecha_nula_o_invalida
3973,20228,,775.93,nan,fecha_nula_o_invalida
3974,9287,,8516.19,Rechazado,fecha_nula_o_invalida
3975,7128,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3976,10969,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3977,14177,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3978,886,2025-03-26,,nan,monto_siniestro_no_valido
3979,3748,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3980,18779,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3981,23250,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3982,23822,,7730.37,Cerrado,fecha_nula_o_invalida
3983,15860,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3984,6846,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3985,14890,2025-02-01,,Abierto,monto_siniestro_no_valido
3986,24416,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3987,11656,,332.5,Cerrado,fecha_nula_o_invalida
3989,18542,2025-11-27,,nan,monto_siniestro_no_valido
3990,16239,2025-03-25,,Cerrado,monto_siniestro_no_valido
3991,17235,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3992,20581,,2785.74,Abierto,fecha_nula_o_invalida
3993,6283,,12236.04,nan,fecha_nula_o_invalida
3994,3333,,988.94,Cerrado,fecha_nula_o_invalida
3996,12368,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3997,3671,2025-12-31,,Cerrado,monto_siniestro_no_valido
3998,15461,,7040.89,Cerrado,fecha_nula_o_invalida
3999,18508,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4000,3351,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4001,17837,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4003,23759,2025-03-19,,Abierto,monto_siniestro_no_valido
4004,941,,8043.41,Cerrado,fecha_nula_o_invalida
4006,248,,7891.22,nan,fecha_nula_o_invalida
4007,1575,,2109.44,Rechazado,fecha_nula_o_invalida
4008,136,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4009,4119,,10778.91,Abierto,fecha_nula_o_invalida
4010,21991,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4012,3590,2025-06-27,,Cerrado,monto_siniestro_no_valido
4014,12857,2025-02-27,,Cerrado,monto_siniestro_no_valido
4015,13473,,14532.55,Abierto,fecha_nula_o_invalida
4016,25602,2025-07-23,,Cerrado,monto_siniestro_no_valido
4017,12731,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4018,24945,2025-06-07,,Cerrado,monto_siniestro_no_valido
4019,13918,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4020,1030,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4021,22042,2025-08-10,,Cerrado,monto_siniestro_no_valido
4022,21221,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4023,24175,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4024,12345,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4025,13140,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4027,9849,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4030,30,2026-01-05,,Abierto,monto_siniestro_no_valido
4031,24139,2025-01-23,,nan,monto_siniestro_no_valido
4032,12057,,397.02,Abierto,fecha_nula_o_invalida
4034,3793,,13451.57,Rechazado,fecha_nula_o_invalida
4035,17977,,1926.12,nan,fecha_nula_o_invalida
4036,15794,,7743.82,Abierto,fecha_nula_o_invalida
4037,20719,2025-05-11,,nan,monto_siniestro_no_valido
4038,22016,2025-04-27,,Cerrado,monto_siniestro_no_valido
4039,2551,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4040,16248,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4041,17399,,10160.85,nan,fecha_nula_o_invalida
4042,22732,,4186.93,Rechazado,fecha_nula_o_invalida
4043,3336,,8818.06,nan,fecha_nula_o_invalida
4044,14717,,11415.68,nan,fecha_nula_o_invalida
4045,22814,,9944.11,Cerrado,fecha_nula_o_invalida
4049,12057,,13927.39,Rechazado,fecha_nula_o_invalida
4050,1635,,13723.13,Abierto,fecha_nula_o_invalida
4051,12342,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4053,6087,,5590.44,Rechazado,fecha_nula_o_invalida
4055,11337,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4056,8831,,797.11,Abierto,fecha_nula_o_invalida
4057,10452,2025-03-05,,nan,monto_siniestro_no_valido
4058,3699,2025-03-04,,Cerrado,monto_siniestro_no_valido
4060,14699,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4061,14763,2025-09-13,,Cerrado,monto_siniestro_no_valido
4062,15191,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4063,14596,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4064,3513,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4065,14595,,4467.48,Cerrado,fecha_nula_o_invalida
4067,3348,2025-09-26,,Rechazado,monto_siniestro_no_valido
4068,376,2025-02-11,,nan,monto_siniestro_no_valido
4070,8778,,10777.76,Abierto,fecha_nula_o_invalida
4071,9860,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4072,15629,,13731.04,Cerrado,fecha_nula_o_invalida
4073,18331,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4074,16835,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4075,17031,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4076,22366,,3995.54,Rechazado,fecha_nula_o_invalida
4077,3127,,13138.02,Abierto,fecha_nula_o_invalida
4078,7214,2025-05-07,,nan,monto_siniestro_no_valido
4079,16808,,6485.56,Abierto,fecha_nula_o_invalida
4080,20764,,9241.89,nan,fecha_nula_o_invalida
4081,1551,,9836.58,Cerrado,fecha_nula_o_invalida
4082,1412,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4083,19992,2025-01-23,,Rechazado,monto_siniestro_no_valido
4085,14683,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4087,9494,,5232.05,Cerrado,fecha_nula_o_invalida
4088,809,,8841.2,Cerrado,fecha_nula_o_invalida
4089,20437,2025-09-27,,Cerrado,monto_siniestro_no_valido
4090,19196,,2926.91,Rechazado,fecha_nula_o_invalida
4091,10644,2025-05-03,,Cerrado,monto_siniestro_no_valido
4092,12587,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4093,11962,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4094,9931,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4095,7345,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4096,18900,,9164.45,Abierto,fecha_nula_o_invalida
4097,12844,2025-08-25,,nan,monto_siniestro_no_valido
4098,6075,2025-02-16,,Abierto,monto_siniestro_no_valido
4099,5645,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4100,11101,2026-02-13,,Cerrado,monto_siniestro_no_valido
4101,6564,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4102,3831,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4103,15459,,2819.16,Cerrado,fecha_nula_o_invalida
4104,9108,2025-03-29,,nan,monto_siniestro_no_valido
4105,13968,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4106,3880,2026-02-22,,Abierto,monto_siniestro_no_valido
4107,9827,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4108,2167,2025-06-09,,Abierto,monto_siniestro_no_valido
4109,18859,,11754.54,nan,fecha_nula_o_invalida
4110,18843,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4111,23276,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4112,5449,,9514.74,nan,fecha_nula_o_invalida
4113,5073,,8959.2,Abierto,fecha_nula_o_invalida
4114,7426,2025-10-15,,Abierto,monto_siniestro_no_valido
4115,5001,2025-03-20,,Cerrado,monto_siniestro_no_valido
4116,8163,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
4117,17179,2025-06-12,,Cerrado,monto_siniestro_no_valido
4118,13852,,10559.26,Cerrado,fecha_nula_o_invalida
4119,7033,,2026.75,nan,fecha_nula_o_invalida
4120,1894,2025-06-08,,Rechazado,monto_siniestro_no_valido
4121,139,,865.09,Abierto,fecha_nula_o_invalida
4122,21447,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
