id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
23248,2025-08-18,1711,46,1,11,1468.46,162.36,
23249,,1036,66,1,10,0.0,71.4,74483.83
23251,2026-01-20,222,50,11,7,,251.91,
23252,2025-01-27,788,57,5,7,1354.22,,
23253,2025-06-20,2645,55,13,8,,,
23254,,2953,35,15,8,1563.15,,
23256,2025-12-16,2526,1,2,4,,,
23257,2025-06-25,1876,38,14,11,837.96,,
23258,2025-11-05,2210,23,1,10,,67.33,
23259,2025-05-22,587,4,4,3,815.06,157.93,
23260,2025-10-03,1651,14,7,11,1128.8,,
23261,2025-08-15,3,55,10,1,702.78,103.45,
23262,2025-02-13,1353,22,3,6,,,
23263,2025-01-24,2664,19,13,1,,307.73,
23264,2025-07-16,2056,62,4,1,,123.76,228872.3
23265,2025-02-05,1239,68,15,11,644.16,,72589.69
23267,2025-01-02,2771,51,11,6,585.11,,
23268,2026-01-18,1202,10,3,10,985.15,109.69,
23269,2025-05-26,799,42,14,6,,,110090.81
23270,2025-08-04,1323,32,6,5,0.0,,232242.62
23271,2025-10-11,1159,6,11,8,959.22,,
23272,2025-02-27,2380,49,10,7,881.43,,
23273,2025-03-16,1726,71,13,12,101.82,12.53,
23274,,1519,51,12,12,911.42,61.85,
23275,2025-09-26,1993,29,1,2,,,
23276,2025-12-21,47,73,15,1,687.95,,
23278,2026-02-15,1201,41,6,3,,270.69,
23279,2025-10-23,2007,4,10,9,,,
23280,2025-05-29,134,76,13,9,,132.26,
23281,2025-07-27,628,56,12,11,,,
23282,,2935,6,9,1,1915.88,,
23283,2025-12-21,1172,13,7,4,1395.72,,245628.92
23284,2025-03-10,898,2,5,7,,,
23286,2025-04-05,2468,15,3,3,,244.16,
23287,2025-04-20,943,21,9,1,1587.55,158.81,
23288,2025-07-13,2185,44,15,8,1298.67,244.93,
23289,,1269,75,10,6,,79.77,
23290,2025-11-22,2871,49,7,10,,20.71,
23291,2026-02-01,470,52,14,7,,407.8,
23292,2025-03-04,979,14,1,7,1275.64,,
23293,,1565,21,7,7,,340.34,225830.21
23294,2025-07-09,1886,75,6,1,,2541.35,226254.0
23295,2025-11-23,268,18,13,10,992.91,230.4,
23296,2025-04-26,873,38,3,11,,,57418.6
23297,2026-01-11,886,20,4,4,,,
23298,2025-04-27,812,43,12,12,,62.64,144007.73
23299,,2003,59,7,4,1038.84,84.67,
23300,2025-09-16,706,18,5,4,,114.36,
23301,2025-12-18,1481,44,2,5,671.0,151.42,
23302,2025-06-02,1168,23,12,8,,,
23303,2025-02-09,1138,12,5,9,1303.78,,
23304,2025-07-13,2597,48,15,3,,84.51,
23305,,1430,23,8,1,515.89,,
23306,,3886,30,14,10,,123.16,
23307,,2958,35,7,3,992.59,239.79,
23308,2025-09-16,302,63,14,1,1676.92,98.54,
23309,2025-09-22,11,19,12,4,,144.74,
23310,2025-01-03,1143,61,1,11,,16.38,19356.9
23311,2025-04-28,1004,58,7,7,67.45,4.44,
23312,2025-05-18,1674,7,6,2,,,11427.74
23313,2025-02-03,1730,52,7,10,,192.57,
23314,2026-12-02,2574,36,15,12,338.66,36.2,
23315,2026-01-31,180,21,6,7,1258.97,,147872.23
23316,2025-08-08,1587,59,15,6,1474.74,,
23317,2025-10-04,1684,35,10,10,1865.64,2792.92,
23318,2025-05-22,354,25,3,6,213.96,,23077.45
23320,2025-01-05,938,39,6,3,80.23,18.69,
23321,2025-03-06,2591,59,15,12,,47.21,
23322,2025-03-01,2983,29,11,3,,224.28,
23323,,916,68,1,3,541.72,,21665.56
23324,2026-01-01,1213,20,14,6,,235.47,
23325,2025-10-29,1364,12,11,4,-420.56,744.57,
23326,,2157,11,15,12,410.72,,58727.83
23327,2025-05-09,2153,28,6,3,1613.75,301.22,
23328,2025-06-12,2855,36,2,8,1109.92,220.05,
23329,2025-10-08,2366,75,9,12,,170.9,
23330,2025-04-06,202,28,1,8,,100.96,
23331,2025-12-10,1769,72,9,6,,11.75,14271.11
23332,2026-06-02,1112,1,5,12,,157.45,
23333,2025-02-15,2790,52,14,3,1109.74,,
23335,2025-05-19,851,36,7,2,,440.31,223424.96
23337,2025-10-24,2652,67,10,12,166.64,,17369.44
23338,,1492,37,5,9,,,
23339,2025-05-21,1514,72,1,5,,59.97,
23340,2025-03-31,1896,59,7,4,,,121370.14
23341,2025-03-13,2945,7,8,12,,115.86,
23342,2025-04-11,1496,38,2,9,,93.98,
23344,2025-02-16,1201,50,3,8,1210.2,195.27,
23345,2025-10-18,1855,71,3,4,,140.44,83221.01
23346,2025-11-09,467,53,5,7,,40.31,56381.97
23347,2025-04-15,2878,42,9,1,,,35792.14
23348,2025-05-16,2023,71,13,12,538.12,,
23349,2026-01-31,1759,49,11,5,,,
23350,2025-06-23,1310,25,9,9,169.72,,
23352,2025-02-06,2931,45,7,11,387.5,33.48,
23353,2025-07-15,592,44,8,2,,53.0,67121.24
23354,2025-11-18,2802,44,6,5,,,208943.94
23355,2025-04-04,2708,32,6,5,,,108686.45
23356,2025-05-20,174,78,4,1,1528.32,267.76,
23357,2026-09-02,1253,77,12,6,,7.5,6791.8
23358,2025-12-09,2198,103,7,4,407.29,26.72,
23359,2025-01-12,2166,39,6,5,,,
23360,2025-08-05,1507,46,2,10,,101.82,
23361,2025-05-14,1768,13,5,6,,43.01,16467.89
23362,2025-03-11,1087,45,3,7,1613.09,397.55,
23363,2026-01-07,924,42,12,1,,295.44,
23364,2025-12-15,1055,76,5,9,445.76,98.26,
23366,2025-08-03,591,64,10,7,,,
23367,2026-01-05,573,31,9,6,,88.75,
23368,2025-02-26,972,1,2,5,847.92,,53729.2
23369,2025-01-06,529,9,8,11,1039.93,,
23370,2025-08-30,1439,75,15,1,,332.01,
23371,2025-11-17,357,45,8,10,1474.13,73.93,
23372,2025-11-24,99,15,15,9,1545.95,,
23373,2025-01-13,1011,3,6,12,,178.16,
23374,2025-03-26,2005,53,5,3,978.41,,
23375,2025-08-09,2774,18,4,6,142.93,,
23376,2025-05-05,174,51,8,6,,268.05,
23377,2026-10-02,1512,34,14,12,,30.25,9156.64
23378,,2070,45,5,3,283.57,34.17,17536.13
23379,2025-11-02,498,20,11,5,1499.61,,
23380,2025-09-01,2317,46,2,9,1285.72,,
23381,2025-07-25,2839,18,1,11,636.5,119.28,
23382,2025-08-22,69,39,1,7,1284.55,,
23383,2025-12-01,2166,6,11,1,,,353158.7
23384,2025-12-16,88,11,14,6,,,
23385,2026-01-12,1966,10,12,10,866.0,,51689.6
23387,2025-08-06,188,44,12,8,,411.38,253866.31
23388,2025-11-08,1018,67,10,12,,91.4,
23389,,1894,20,6,7,,291.68,
23390,2026-01-24,752,72,3,7,,286.25,
23391,2025-06-12,740,55,11,1,1379.52,164.47,
23392,2025-03-05,363,52,8,10,1467.03,221.19,
23393,2025-09-23,219,44,4,11,,151.8,167774.45
23394,,2658,24,5,10,,,13876.72
23395,2025-08-05,2895,61,1,7,,205.16,67710.39
23396,,2865,12,13,8,1861.65,348.5,
23398,2025-02-14,2797,27,5,5,,,109334.14
23399,2025-10-01,2558,76,4,5,,209.32,41787.96
23400,2025-07-07,1390,47,8,12,1290.75,,
23401,2025-10-24,335,54,9,8,,14.82,
23402,2025-09-08,893,25,4,9,,,245653.04
23403,2025-05-28,250,72,12,3,636.62,,
23404,2025-02-24,1443,46,8,7,1920.58,466.98,
23405,2025-09-12,2855,38,5,10,,31.66,
23406,2025-03-21,521,9,11,6,1919.93,,266149.37
23407,2026-02-18,206,74,7,8,621.72,,
23408,2025-05-07,536,80,8,7,,,29456.22
23409,2025-12-17,1504,4,12,10,959.31,,123619.47
23410,2025-02-22,1107,77,14,5,745.09,168.0,
23411,2025-02-06,1965,65,2,9,,,
23412,2026-01-01,2567,32,10,9,,132.05,
23413,2026-02-13,2612,31,11,7,,216.59,120300.58
23414,2025-10-28,3685,25,9,7,905.8,94.43,
23416,2025-01-03,1322,99,11,12,,,127770.21
23417,2026-01-19,604,46,8,5,,270.89,
23418,2025-04-05,2951,75,9,11,953.71,,
23419,2025-11-05,1468,40,9,4,,321.86,
23420,2025-01-03,2162,45,1,1,,,
23421,2025-10-25,2527,59,10,1,,164.4,
23422,2025-09-03,1463,28,10,5,1662.15,259.84,
23423,2025-09-16,2703,1,6,11,,199.58,
23424,2025-08-03,1647,36,11,3,,38.5,
23425,2025-03-13,1297,6,1,4,1228.86,216.84,
23427,2025-12-26,1035,37,4,10,,187.92,
23428,2025-11-09,1934,50,14,8,1682.05,118.6,
23429,2026-01-15,1420,80,7,6,761.9,179.0,
23430,,876,72,8,11,,139.19,
23431,2025-05-07,1287,24,10,10,243.15,,
23432,,1084,71,15,1,360.4,61.28,
23433,2025-12-16,581,54,7,3,717.14,,
23434,2025-07-18,1263,45,8,9,1397.85,292.96,
23435,2025-10-28,2165,25,6,11,,152.36,16102.09
23436,2025-09-29,3693,13,13,2,1780.99,,143419.26
23437,2025-05-04,507,42,8,7,1443.44,,
23438,2026-09-01,2815,52,7,4,691.16,,49017.69
23439,2025-07-01,2063,9,4,10,1855.41,122.73,
23440,2025-08-28,1976,64,2,5,,164.47,
23441,2025-04-14,622,53,1,3,,299.6,
23442,2025-07-28,1422,42,1,6,,174.44,
23443,2025-12-29,2344,37,8,6,1628.82,,
23444,2025-07-01,2315,30,6,9,,57.95,44227.72
23445,2025-12-04,1041,44,15,4,619.91,,
23446,,2173,25,1,1,1043.85,,
23447,2025-03-11,925,57,1,2,958.44,,85568.76
23448,,2496,41,9,11,1162.04,121.13,168910.49
23449,2025-04-28,556,103,7,8,453.52,68.0,
23450,2025-01-28,2431,48,5,5,,29.77,9853.88
23451,,2166,44,11,11,,,262269.54
23452,2025-05-21,2750,24,12,8,,421.94,
23454,2025-09-29,648,68,11,3,1778.85,369.02,
23455,,2650,30,14,7,,39.56,80077.93
23456,2025-08-14,3689,76,10,12,336.38,76.37,
23457,2026-02-05,1802,11,4,8,,138.9,112977.71
23458,2025-06-23,2878,68,12,5,,,
23459,2025-01-08,1249,11,9,1,,338.95,
23460,2025-05-18,1652,40,14,8,718.59,,
23461,2025-07-26,2947,1,15,2,,377.89,
23462,2026-01-01,1995,73,14,9,,185.7,28346.84
23463,,940,60,2,4,,258.02,
23465,2025-05-23,2781,34,8,11,158.03,,21320.27
23466,2025-04-29,2644,55,11,7,,91.79,
23468,2025-01-19,922,16,14,6,1816.37,,241220.22
23469,2025-01-02,631,27,15,3,,,130470.69
23470,2025-09-05,759,30,8,7,,,
23471,2025-10-02,717,20,10,10,1857.48,192.38,
23472,2025-12-09,179,1,13,10,,85.23,157299.46
23473,2025-05-02,291,56,10,10,1798.07,,
23474,2025-03-07,844,57,5,4,,280.84,
23475,2025-10-01,2083,45,5,2,1067.49,,
23476,2025-07-26,1453,50,8,7,,,
23477,2025-10-17,1044,28,5,12,,12.55,
23478,2025-12-05,1457,14,14,7,1535.57,209.33,
23480,,2277,5,3,6,,,
23481,2025-07-03,1460,37,7,2,,31.03,
23482,2025-11-26,2265,72,4,10,,,
23484,2025-03-07,1671,35,2,11,,173.04,
23485,2025-05-21,2897,70,2,10,,,131801.09
23486,,160,115,8,7,,448.01,
23487,2025-08-29,2512,76,9,12,544.6,,32550.84
23488,,1408,10,9,8,654.12,33.47,
23490,2025-10-27,2368,57,10,11,443.0,,
23491,2026-02-03,2144,19,9,3,,,
23493,2025-10-23,836,55,8,11,,138.6,
23494,2025-09-04,1914,11,15,1,,271.81,
23495,2025-07-13,424,7,9,12,,100.15,
23496,2025-06-26,1874,35,7,4,,,
23497,2025-05-26,1033,44,4,10,,358.05,129228.82
23498,2025-12-29,1563,77,10,12,,,88433.28
23499,2025-09-16,252,19,14,10,,171.87,
23500,2025-06-25,83,68,5,8,,,
23501,2025-06-18,1855,12,1,10,,,
23502,2025-02-19,886,77,11,2,827.39,,
23503,2025-12-16,2827,37,12,12,1882.62,,
23504,2025-05-30,1886,52,1,12,395.93,59.11,
23505,,911,16,8,9,1877.83,297.64,
23506,,1564,13,6,1,,,31545.96
23507,2025-09-15,1107,23,6,12,,92.63,
23508,2025-04-09,1780,54,15,2,,355.97,221520.34
23509,2025-03-22,1679,11,4,3,,52.89,
23510,2025-05-09,702,13,13,10,,,
23511,2025-04-08,2211,105,7,8,,,121958.07
23512,,980,14,13,4,1134.83,229.74,
23513,2025-06-03,947,23,10,9,637.81,81.27,
23514,2025-06-02,131,43,11,9,,,120183.62
23515,2025-10-08,1953,73,8,4,519.51,,
23516,2025-10-18,3886,10,7,10,954.03,95.62,
23517,2025-03-28,2951,51,2,7,1389.92,,
23518,2025-02-06,1599,24,11,4,,79.04,105396.46
23519,2025-08-04,2984,48,7,5,976.18,,152216.21
23520,,1488,16,7,4,,,
23521,2025-06-12,1329,68,8,4,800.57,93.36,
23522,2025-01-08,1466,37,10,8,,,39860.91
23523,2025-09-13,20,55,2,2,,,152916.22
23524,2025-11-17,2197,68,10,8,,92.4,44552.22
23525,2026-01-14,1922,8,3,1,67.62,,9218.22
23526,2025-06-08,718,5,13,7,1187.44,275.2,
23528,2025-07-01,1484,4,3,2,742.68,,
23529,2025-10-26,255,31,4,9,,354.72,
23530,2025-06-25,661,43,14,12,883.34,208.57,
23531,2025-03-02,780,33,2,1,494.85,,22331.64
23532,,1971,49,1,10,,,379298.99
23533,2025-08-22,469,75,10,6,,,
23534,2025-07-03,686,44,9,2,,221.95,
23535,2025-10-17,2636,47,14,12,,266.93,
23536,2025-07-13,966,3,6,9,,326.26,238161.94
23537,,1687,45,8,3,,115.42,289685.56
23538,2025-04-09,500,30,1,7,,45.19,20868.08
23539,2025-03-14,2335,39,13,12,,,150051.39
23541,2025-05-10,2880,78,12,11,693.94,,
23542,2025-07-03,2571,69,12,3,746.83,,
23543,2026-01-28,2677,74,6,12,,92.5,197140.29
23545,,292,49,3,4,1608.62,,
23546,2026-01-27,2806,17,13,3,,275.27,252641.89
23547,2025-08-01,1365,6,9,11,,104.67,95585.68
23548,2025-04-10,129,14,2,5,1867.3,126.76,
23549,2025-05-31,2639,33,11,1,,274.27,
23550,2025-09-09,2439,22,13,11,586.77,,55050.57
23551,2025-11-25,444,78,13,11,1558.0,147.79,
23552,2025-06-28,8,37,12,2,643.02,,64097.31
23553,2025-12-13,1881,63,7,5,,,
23554,2026-12-02,2448,57,12,8,403.5,96.49,
23555,2025-07-09,258,62,14,1,1622.89,,
23556,2025-01-06,556,75,6,5,,55.26,76425.12
23557,2025-07-25,2660,59,1,10,,279.92,247898.16
23558,2025-08-25,1966,43,14,8,,,32265.99
23559,2025-12-19,2108,61,4,11,,,
23560,2026-01-09,2538,22,3,12,842.55,96.67,
23562,2026-02-08,798,50,3,10,,,84011.39
23563,2025-08-13,546,37,10,11,,,138028.79
23564,2025-11-07,2284,55,9,4,,,
23565,2025-09-07,2737,4,7,12,,,
23566,2026-02-15,1467,69,1,6,651.94,98.62,
23567,2025-08-24,698,50,13,10,,365.49,
23568,2025-04-20,1203,38,13,7,,,132143.85
23569,2025-02-01,1421,43,3,9,1437.38,,243450.46
23570,2025-03-13,142,55,8,9,,187.06,
23571,2025-11-03,503,60,15,11,176.87,40.34,
23572,2025-09-05,1891,14,2,9,,,
23574,2025-05-19,1582,49,2,5,,93.2,
23575,2025-05-24,1099,66,3,6,365.12,60.9,
23576,2025-04-28,1602,48,6,2,1483.74,,75059.99
23577,2025-12-28,2459,68,14,6,,,85859.18
23578,2025-02-16,2848,103,11,5,1367.39,102.76,
23579,2025-07-25,2480,60,1,6,,270.52,
23580,2025-09-14,2344,65,10,8,,104.58,
23581,2025-01-14,2215,78,3,3,,,123771.57
23582,2025-12-29,1125,16,9,9,,275.71,
23583,,1059,18,2,7,85.71,7.44,
23584,2025-01-17,2245,32,15,1,1416.87,,29055.76
23585,,2644,39,8,3,965.39,205.36,
23586,2025-10-06,1408,9,14,11,985.01,243.7,
23587,2025-08-04,1868,23,12,4,714.76,88.09,
23588,2025-12-05,1710,6,3,6,,233.32,109641.25
23589,2025-05-28,2927,63,9,9,1592.85,347.76,
23590,2025-01-18,2672,63,7,3,,387.22,
23592,,1908,70,12,4,1233.86,,
23593,2025-04-19,2882,63,8,9,661.32,67.7,
23594,2025-09-08,1706,49,5,4,,106.64,
23595,2025-01-10,1537,11,3,9,,,
23596,,1130,43,3,1,1292.41,274.38,
23597,,1890,46,10,10,1123.49,,130966.95
23598,2025-10-04,1797,46,10,7,,,285669.38
23599,,1771,9,7,4,,36.52,
23600,,2263,60,8,2,529.72,60.13,
23601,2026-01-03,1113,69,1,3,1558.9,,73119.52
23602,2026-01-07,2598,3,15,9,1015.04,146.64,
23604,2025-03-07,159,53,6,9,,,
23605,2025-05-08,1459,71,9,4,521.76,68.95,
23606,2025-11-22,2149,60,2,2,,275.93,
23607,2025-04-29,93,46,9,8,1608.89,362.63,
23608,2025-05-25,1535,57,6,1,,271.38,
23609,2025-02-17,2230,43,8,7,,351.45,
23610,2026-01-13,2178,41,5,10,947.97,101.89,
23611,2025-03-04,741,65,4,3,1251.17,129.21,
23612,2025-03-09,1435,44,12,8,1219.91,,90362.76
23613,2025-07-14,2312,69,14,9,,,
23615,2026-02-02,44,29,3,2,,,
23616,,1134,19,6,7,,,
23617,2026-01-06,1119,40,3,12,-248.32,39.68,
23618,2025-03-19,2141,75,14,2,907.55,,
23619,2025-11-13,520,78,11,2,,,
23620,2025-07-02,2313,31,14,12,,26.43,
23621,2025-05-07,2510,1,1,2,,42.63,46905.41
23622,2025-09-04,2060,22,10,6,1597.42,328.2,
23623,2025-12-20,2067,8,8,11,1572.18,,219412.05
23624,2025-02-06,1979,73,5,9,,247.11,137258.98
23625,2025-03-13,2306,70,9,2,,463.84,
23626,2025-02-03,2864,31,10,5,,306.52,
23627,2025-01-04,2749,37,5,5,,259.55,119436.41
23628,2025-12-30,1145,41,13,2,,147.93,
23629,2025-11-04,1933,14,15,2,,,
23630,2025-01-13,1285,16,4,8,743.37,,
23631,2026-02-15,1607,27,14,1,836.7,,
23634,2025-11-03,2160,48,12,2,,,290372.13
23636,2026-02-15,2964,6,11,4,,44.45,85005.95
23637,2025-05-05,2775,39,3,9,684.92,78.62,
23638,2025-04-29,1156,31,15,7,,,71078.68
23639,2025-01-09,2148,44,5,4,,,
23641,2025-01-12,2057,17,12,8,,105.36,
23642,2025-01-16,2999,37,13,11,,,2766.05
23644,2025-11-08,1585,44,5,11,,,
23645,2025-03-21,2838,74,1,10,701.98,,118661.54
23646,2026-02-02,2644,23,14,11,,31.76,
23647,2025-12-20,1563,44,3,1,698.37,90.24,
23648,2026-01-21,82,36,13,1,,117.97,256180.84
23649,,1281,76,2,3,679.56,35.66,19322.67
23650,,2434,56,4,8,1726.34,268.91,
23651,2025-03-31,2923,56,7,6,,424.98,114461.07
23653,,254,25,6,1,,160.05,
23654,2025-02-21,2685,27,2,12,,,78139.07
23655,2025-03-09,1715,68,12,9,,296.43,117788.06
23656,2025-11-01,1052,35,6,6,553.98,50.41,
23657,2025-01-17,1389,46,7,2,,,
23658,2025-07-20,2757,56,8,7,,222.15,168805.38
23659,2025-10-08,508,6,8,9,1483.07,,
23660,2025-03-09,2800,58,2,8,,23.31,
23661,2025-12-02,2544,77,14,8,,,
23662,2025-11-11,437,45,9,6,,396.88,
23664,2025-09-05,1996,47,13,9,68.61,88.54,
23665,,1314,37,8,11,534.05,28.17,
23666,2025-02-12,2909,21,7,8,80.78,,
23668,2025-05-11,77,98,9,6,203.83,,7761.48
23669,2026-02-14,2255,24,11,8,,351.43,82686.85
23670,2025-01-04,1590,36,1,4,,,197413.57
23671,2025-02-04,109,50,10,2,554.15,,67731.73
23672,2025-01-13,2401,58,3,12,,,6628.35
23673,2025-08-29,2037,38,9,11,1208.8,,145446.73
23674,2025-09-17,2658,76,13,10,944.78,75.94,
23675,2025-01-02,2862,59,6,9,,,112541.04
23676,2025-09-05,382,29,4,6,1877.28,,
23677,,1787,14,3,4,,417.17,
23678,2026-01-08,599,35,9,3,,177.11,46571.58
23679,2025-11-15,1974,68,15,1,176.34,,
23680,2025-04-26,2577,63,2,4,869.39,,
23681,2025-08-02,1361,28,8,8,,,
23682,2025-05-03,324,51,7,12,,,34779.85
23683,2025-08-14,2335,74,12,5,,,83091.54
23684,2025-12-01,229,35,7,9,1830.61,128.2,
23685,2025-10-19,1965,11,13,11,508.45,,51473.15
23686,2025-06-28,247,79,5,3,696.66,,107858.63
23687,2025-01-03,2076,10,8,10,,13.68,
23688,2025-03-30,137,43,2,9,,,
23689,2025-06-17,2875,62,1,11,,,
23690,2025-02-20,2292,56,15,11,1422.7,,
23691,2025-05-05,844,36,4,12,791.28,,
23692,2026-02-01,33,23,3,7,1915.4,,210897.8
23693,2026-02-13,1330,15,1,5,,,
23694,2026-04-01,2211,29,10,9,477.28,,93749.25
23695,2025-07-08,877,2,11,8,1237.51,,
23696,2025-08-25,1655,77,13,4,573.22,111.14,
23697,2026-02-02,1715,44,10,8,,163.88,
23698,2025-06-16,289,65,6,12,,285.19,
23699,2026-01-07,1464,14,2,9,,229.71,250862.15
23700,2025-06-05,9,56,3,1,,,
23701,2025-11-01,1512,74,5,4,,262.36,
23702,2025-05-22,406,34,12,11,,262.99,
23703,2025-02-09,408,6,15,6,,76.08,64864.35
23704,2025-01-22,1844,26,14,5,,179.34,
23705,2025-09-28,2307,71,3,3,,,68550.56
23708,2025-06-04,3817,38,12,1,,23.12,6616.3
23709,2025-10-05,1103,24,8,6,809.91,,25277.52
23710,2025-07-02,2171,57,2,11,1501.03,,
23711,2026-02-20,602,54,3,10,,93.93,
23712,,2181,72,8,5,263.87,,
23713,2025-06-06,306,38,7,8,,,168467.23
23714,2025-09-02,2598,67,10,9,,,16967.37
23715,2025-06-27,1736,71,5,2,,,203600.8
23716,2025-10-09,199,34,2,4,832.49,203.75,
23717,2025-04-09,2115,22,4,7,,85.06,143363.22
23718,2025-05-22,2979,34,6,7,,,181481.3
23719,2025-12-06,1047,79,2,6,598.09,116.96,
23720,2025-06-20,245,40,1,7,1888.11,264.93,
23721,2025-04-14,579,72,8,12,401.5,,78199.72
23722,2025-09-16,2118,50,5,2,,108.44,
23723,2025-11-03,840,34,9,6,,232.32,
23724,2025-01-24,592,30,3,5,,350.87,43631.78
23725,,371,52,6,2,374.48,35.82,11100.25
23726,2025-08-31,256,24,6,5,1436.46,,268614.13
23727,2025-02-07,461,72,10,8,,354.16,
23729,2026-01-15,2845,53,3,6,1302.4,,129838.52
23730,2025-09-26,399,15,7,9,,426.97,
23731,2025-06-09,976,51,10,4,0.0,,
23732,,697,11,9,5,,,
23733,2025-07-03,85,58,5,3,586.11,112.56,
23734,,1973,14,6,7,,,11291.33
23735,2025-01-04,2448,61,3,10,,342.0,
23736,2026-02-10,569,18,8,3,,,334586.96
23737,2025-08-24,105,28,4,7,,,
23739,2026-01-27,1228,6,15,9,174.8,,
23740,2025-02-20,2949,47,15,11,,,
23741,2025-10-16,66,44,7,1,,461.08,379809.22
23742,2025-05-01,35,63,10,7,,,
23743,2026-02-03,3838,59,7,12,,,
23745,,2114,76,8,5,,,
23747,,964,79,11,4,209.52,48.61,
23748,2025-04-16,2457,25,7,9,,190.87,
23749,2025-01-12,1615,16,14,12,461.66,,
23750,2025-11-30,35,52,11,9,1835.5,,
23751,2025-01-04,188,15,3,10,,,153179.6
23752,2025-01-11,257,31,7,6,1381.55,,
23753,2025-01-05,1400,60,10,1,1063.98,,25893.31
23755,2025-12-04,2231,58,9,7,,161.08,
23756,2025-08-25,3742,25,9,12,,,112274.4
23757,2025-03-26,215,63,11,10,115.23,,
23758,,982,70,6,7,1731.92,,
23760,2025-12-10,3734,79,10,6,1300.53,,
23761,2025-04-28,1347,6,8,4,,,
23762,2025-02-19,934,38,2,8,74.03,,
23763,2025-08-14,1155,70,2,11,,32.81,
23764,2025-11-23,2628,1,8,3,1432.11,121.57,
23765,2025-03-07,2760,19,14,12,287.09,,
23766,2025-09-29,1880,57,8,8,,34.57,22152.59
23767,,346,36,4,11,,,
23769,2026-01-15,1885,6,12,9,992.78,,91200.54
23770,2025-05-03,1275,10,12,3,684.42,,
23771,2025-05-29,2299,18,4,3,1683.47,,
23772,2026-02-01,1675,51,8,5,,,39509.14
23774,2025-08-01,1829,21,13,3,,95.4,
23775,2025-05-08,231,45,13,7,,,
23776,2026-02-20,1016,17,2,7,,,
23777,2025-04-23,2660,1,14,12,,,
23778,2025-07-16,894,25,3,4,,120.59,
23779,2025-03-01,517,2,5,11,1943.73,,80928.55
23780,2025-06-10,2112,22,4,11,952.87,188.92,
23781,,1882,79,4,6,,433.68,
23782,2025-10-26,870,49,4,11,320.31,16.39,
23783,,661,10,6,8,919.36,60.55,150081.54
23784,2025-10-06,1041,37,2,3,449.72,,
23785,2025-12-19,194,6,14,2,717.71,,
23786,2025-03-05,224,71,5,3,,,
23787,,1021,65,8,4,,231.58,
23788,2025-08-27,805,58,14,5,52.07,,
23789,2025-12-09,1873,51,2,4,1835.24,376.58,
23790,2025-03-23,1912,2,7,8,,,
23791,2026-01-19,494,59,8,12,,,3757.51
23792,2025-11-06,2882,10,10,5,,46.2,
23794,2025-04-23,1726,5,8,4,,131.4,59782.33
23795,2025-05-06,612,14,1,9,259.56,,45229.83
23797,2025-01-23,2217,50,9,5,,252.27,
23798,2025-08-06,1937,31,10,3,1782.49,,229868.99
23799,2025-03-05,2166,5,14,9,,107.0,
23801,2025-09-05,2462,14,4,1,,,
23802,,842,9,2,10,,285.96,
23803,2025-07-07,650,58,13,12,1370.06,300.48,
23804,2025-06-19,2523,9,7,4,,149.99,
23805,2025-06-27,1746,32,10,7,424.14,,
23806,2026-01-15,2919,76,15,2,,589.25,27355.73
23807,2025-03-01,884,10,10,3,,254.93,227171.67
23808,2025-11-05,2527,40,6,4,947.56,,140650.63
23809,2025-09-10,28,80,2,6,,184.39,
23810,2025-06-10,1836,1,4,6,,279.15,
23811,2025-04-26,2716,46,13,8,,17.26,15002.68
23812,2025-10-18,165,22,6,10,,112.37,106641.88
23813,2025-07-19,2378,75,3,4,1217.48,71.95,
23814,2025-03-28,2156,71,12,12,562.16,114.36,
23815,,1095,58,7,3,,79.11,
23816,2025-01-20,2682,4,10,5,,65.09,
23817,2025-07-27,1042,51,4,8,1943.58,,
23818,2025-06-11,1529,8,8,2,,266.77,167787.6
23820,2025-12-26,2753,41,1,2,,,
23821,2025-01-12,2270,60,9,5,,,
23822,2025-04-13,2815,16,12,6,52.73,3.53,
23823,2025-06-10,654,22,1,11,,66.55,79225.9
23824,2025-03-17,2727,77,9,11,,46.5,71778.44
23825,2025-12-25,1358,48,7,11,,190.5,
23827,2025-03-20,2112,6,4,12,,82.85,
23828,2026-07-01,92,70,14,6,,229.1,79594.7
23829,2025-04-29,132,34,15,6,,201.01,
23830,2025-02-17,2237,24,4,12,,,257358.93
23831,2025-02-10,2051,24,2,12,,145.55,
23832,2025-05-01,2668,63,4,3,,104.33,11424.43
23833,2025-03-25,1372,57,5,8,,,
23834,2025-08-01,1846,49,13,4,458.46,74.16,
23835,2025-01-12,1341,18,6,4,259.2,,
23836,2025-02-22,3573,3,13,4,,61.38,
23837,2025-11-03,520,65,10,1,117.87,21.14,
23838,2025-03-26,1834,4,13,1,,,
23839,2025-04-04,179,1,13,5,,64.17,
23840,2025-03-05,182,60,2,5,687.75,,107837.54
23841,2025-07-03,1454,52,14,10,871.29,97.58,
23842,2025-09-06,748,39,15,9,,,257679.36
23843,2026-01-13,2731,22,11,12,,185.11,
23844,2025-06-17,1929,59,7,11,1363.99,136.89,
23845,2025-08-12,1724,53,11,5,1430.57,,260475.49
23846,2025-12-21,380,44,8,11,,24.24,
23847,2025-05-02,2534,43,5,8,,,34625.28
23848,2025-05-03,205,23,1,12,,,
