id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
11554,2025-04-25,409,50,8,7,1584.38,133.36,291845.17
11560,2025-10-09,587,59,10,5,945.13,1524.85,148494.21
11567,2025-04-26,1274,78,11,10,995.1,77.16,162147.32
11573,2026-01-14,285,66,3,10,1410.65,221.03,133268.2
11589,2025-02-02,1068,61,6,8,1175.13,259.0,34754.58
11591,2025-11-25,2146,25,6,1,103.74,22.03,7247.84
11595,2025-12-16,2048,52,2,10,1795.47,370.24,64375.5
11596,2025-04-26,2803,9,2,1,532.02,40.43,56973.87
11603,2025-04-20,2492,27,9,7,433.13,63.14,68004.98
11610,2025-10-18,2345,31,11,1,172.74,9.0,22646.49
11621,2025-04-04,2526,19,15,7,865.48,174.08,109647.3
11622,2025-05-02,1465,31,12,12,891.14,162.5,117537.84
11631,2025-09-18,2933,68,3,5,267.23,24.77,22913.99
11640,2025-12-09,844,1,4,3,1189.39,66.95,156243.23
11641,2025-09-29,1157,71,2,7,1066.17,231.16,196282.19
11644,2025-03-05,1744,16,11,6,348.4,66.3,58550.84
11664,2025-11-12,2426,69,4,11,1640.22,100.08,86270.96
11679,2026-01-28,474,42,12,5,320.18,76.89,62310.74
11695,2025-05-08,2005,28,6,11,1324.91,244.26,74477.56
11705,2026-08-02,2844,4,4,10,1722.12,241.44,252299.8
11714,2025-01-02,2221,47,8,4,568.7,109.87,94383.12
11739,2025-01-15,476,42,10,7,777.54,141.86,71592.35
11756,2026-01-09,231,71,7,10,1161.47,258.36,132108.28
11758,2025-02-22,46,20,13,4,851.03,93.1,52974.74
11769,2025-03-31,191,62,8,6,720.17,109.87,45557.69
11771,2025-12-01,1,37,7,4,222.99,34.66,13134.79
11776,2025-04-04,29,78,8,3,635.08,106.34,58766.28
11786,2025-03-02,704,80,8,4,534.07,68.43,58949.65
11787,2025-07-20,446,43,10,3,312.52,28.41,20500.99
11789,2025-05-22,2661,35,4,4,144.6,18.07,9637.26
11792,2025-12-30,2134,5,6,6,499.92,55.76,97508.94
11800,2025-08-06,3763,40,15,11,171.34,15.47,12525.7
11820,2026-02-01,14,1,6,2,690.12,61.31,15176.3
11822,2025-12-28,2377,43,4,7,1559.88,87.79,204824.67
11829,2025-10-05,3748,28,3,7,747.24,135.51,130681.31
11834,2025-05-27,2054,57,14,11,442.83,68.82,66597.13
11846,2025-12-08,1760,56,5,10,1156.46,237.18,133541.14
11854,2025-04-22,2456,33,2,1,462.05,93.62,54871.22
11857,2026-01-29,2350,23,5,11,951.22,173.33,56505.97
11880,2025-08-15,592,74,7,8,364.72,489.68,18156.96
11895,2025-02-24,2260,72,8,6,1805.1,413.64,93988.4
11908,2025-10-18,1369,70,10,12,659.05,37.46,31818.26
11922,2025-10-24,2901,22,12,10,940.48,151.9,37584.56
11930,2025-10-24,105,75,7,5,820.58,151.02,54059.76
11954,2025-04-16,784,61,13,6,115.98,6.95,3622.35
11962,2025-02-24,1720,3,11,9,629.03,51.7,90128.77
11984,2026-01-08,251,76,13,3,667.59,89.12,80706.26
11990,2025-03-19,1729,62,8,5,1096.06,114.56,127490.94
11992,2025-06-02,115,5,14,6,754.34,148.39,17704.73
12006,2025-09-07,385,57,3,10,348.66,27.38,59115.03
12034,2025-05-15,2123,6,1,3,342.84,77.94,30290.56
12040,2025-06-19,1603,68,7,5,125.42,17.51,12643.6
12041,2025-09-30,2333,21,7,2,565.73,118.69,24912.78
12042,2025-09-30,1843,54,10,10,704.89,101.22,16680.64
12076,2025-08-02,177,6,14,5,848.69,162.72,34977.3
12104,2026-07-02,2844,48,14,6,1822.24,106.19,151587.69
12106,2025-01-30,616,21,8,2,495.88,95.2,17449.01
12115,2025-05-28,2383,46,10,3,1797.02,257.43,196618.67
12117,2025-06-09,2354,71,2,7,1510.68,105.06,297494.83
12119,2025-06-05,2896,46,8,12,1673.89,389.04,148608.52
12142,2025-06-28,56,22,11,2,148.41,15.07,10463.95
12149,2025-12-10,3544,36,10,8,102.59,17.83,8453.67
12153,2025-05-24,757,7,9,3,950.28,99.66,36578.81
12160,2025-01-10,3666,6,2,2,655.76,128.1,39968.17
12164,2025-06-21,1984,79,3,6,1237.23,68.29,161095.55
12165,2025-02-11,702,19,6,6,656.1,60.23,39990.52
12169,2025-03-30,759,21,12,1,926.43,73.34,136286.98
12173,2025-08-12,2660,33,15,8,976.09,215.21,123608.59
12179,2025-12-26,710,79,2,11,857.99,44.37,165685.99
12201,2025-07-19,1000,57,12,11,745.46,138.27,17178.12
12209,2025-05-03,727,25,7,10,1591.08,291.93,310456.99
12211,2025-06-21,1456,15,4,6,1148.62,183.29,147349.76
12221,2026-08-02,264,12,7,7,897.3,73.56,90795.08
12223,2025-01-11,207,7,11,9,966.85,162.73,115308.18
12229,2025-07-31,2852,48,5,4,1844.85,95.1,95697.68
12232,2025-01-08,2655,51,5,12,592.59,130.65,77555.24
12245,2025-06-05,736,36,1,1,158.36,13.32,19444.04
12277,2025-10-26,2724,29,6,8,1807.98,405.76,146924.22
12281,2025-05-29,1308,10,6,11,503.92,72.72,30598.33
12284,2025-02-17,1031,61,4,5,589.18,32.57,94211.32
12287,2025-06-01,1762,48,11,10,113.15,25.37,11527.78
12309,2025-06-01,2254,68,15,5,274.8,56.88,51415.88
12314,2025-12-21,217,20,4,11,1814.11,380.38,228506.11
12321,2025-06-28,1552,7,3,11,1824.75,109.7,345867.61
12327,2025-01-20,2860,32,11,11,505.39,94.5,33307.63
12336,2025-06-23,1547,76,4,12,427.53,65.78,72863.85
12352,2025-09-11,1676,80,4,1,369.32,31.99,36642.88
12373,2025-11-07,2603,6,6,8,930.98,224.69,60890.04
12375,2025-03-02,394,55,15,9,150.15,19.81,26702.46
12377,2026-05-01,2721,58,11,9,1050.25,242.69,172645.01
12383,2025-06-30,1726,58,15,3,380.68,69.63,73122.51
12390,2025-01-04,1646,66,11,4,160.55,14.32,30193.38
12404,2025-06-26,1104,14,10,3,985.67,67.44,85570.5
12406,2025-07-30,1409,50,15,7,345.01,80.02,34450.64
12411,2025-11-07,159,68,11,11,53.53,11.08,9631.02
12413,2026-01-09,2827,44,5,3,1429.93,172.95,32613.4
12427,2025-10-25,584,59,9,10,639.91,114.01,52109.84
12436,2025-12-04,218,34,9,8,394.67,27.71,76041.49
12444,2025-01-12,1607,46,13,8,1766.65,94.75,308479.67
12448,2025-01-10,282,48,6,4,1902.85,243.13,297868.63
12452,2025-10-22,885,27,7,5,0.0,338.84,252361.45
12459,2025-01-06,2770,41,4,5,740.39,153.26,78206.1
12461,2025-08-04,1953,29,11,10,161.66,37.64,17362.08
12473,2026-01-17,2313,27,8,5,1362.5,230.91,83260.72
12476,2025-05-08,1975,6,8,6,0.0,60.43,30247.02
12496,2025-03-04,557,23,13,11,56.34,10.68,2303.06
12498,2025-08-20,363,54,8,10,1762.54,129.78,350865.18
12515,2025-03-05,1681,49,2,10,1334.79,205.77,124555.34
12518,2025-02-21,2125,45,15,12,507.36,25.67,18584.13
12519,2025-01-08,35,45,13,9,1188.26,79.77,202998.8
12521,2026-10-02,644,54,7,1,829.22,98.79,160641.87
12533,2025-01-14,91,66,2,2,230.45,31.71,7263.67
12545,2025-09-12,2325,65,3,9,1881.24,202.78,44052.42
12573,2025-06-14,631,10,10,1,925.12,81.74,135612.48
12584,2025-12-13,2277,74,7,8,1607.33,155.92,313982.76
12590,2026-01-07,2090,61,9,7,912.8,135.49,85627.04
12597,2025-06-11,105,23,14,8,1564.61,289.92,89715.33
12610,2025-02-20,2971,25,3,12,518.71,92.41,18703.15
12615,2025-08-10,5,28,9,5,1653.96,310.58,124905.27
12618,2025-01-04,1959,15,1,8,1231.38,238.6,183346.84
12619,2025-05-23,2987,58,7,6,1021.16,141.26,114147.65
12623,2025-06-10,2349,49,14,11,1459.07,347.5,280649.91
12626,2025-10-16,3511,6,1,7,0.0,202.68,88759.17
12659,2026-08-01,483,67,14,1,514.17,126.21,38651.98
12675,2025-06-13,596,13,3,10,475.84,100.87,33022.25
12678,2026-01-18,302,58,14,5,821.9,149.39,63551.48
12695,2025-03-19,1972,67,8,6,145.77,23.11,14872.98
12700,2026-02-10,2812,29,1,1,693.12,60.38,29588.02
12710,2025-09-07,977,59,13,11,156.95,24.7,23548.59
12713,2025-05-07,1019,39,15,2,1705.37,353.42,106149.92
12717,2025-09-23,475,23,3,6,985.0,228.82,107191.08
12730,2025-02-02,2615,68,7,7,146.71,30.88,16723.26
12734,2026-01-29,1183,10,13,6,180.62,39.88,3910.66
12735,2026-07-01,1038,50,2,9,1736.65,271.84,345035.62
12736,2025-11-28,1991,57,15,10,1013.56,157.54,41461.5
12737,2025-02-10,2718,29,3,3,723.97,141.86,100794.66
12738,2025-01-07,1477,57,3,9,1354.94,96.84,53615.12
12741,2025-03-28,1120,35,12,9,803.99,85.53,98832.12
12760,2025-03-19,1222,53,11,5,1631.78,338.55,89184.29
12765,2025-07-11,380,4,12,6,1859.96,204.73,289935.84
12776,2025-07-30,169,11,13,2,1097.88,175.69,208277.25
12783,2025-02-11,1204,52,2,10,624.87,153.57,15583.8
12802,2025-04-22,637,71,1,5,205.56,11.96,30389.01
12811,2025-07-21,2761,75,11,3,552.52,98.37,11584.16
12818,2025-12-13,1983,48,14,7,1899.88,181.57,356901.59
12819,2025-09-14,440,56,12,7,1571.49,238.67,133278.3
12821,2025-07-13,2550,15,8,7,420.05,83.99,60912.84
12842,2025-06-04,2662,47,1,3,524.39,871.62,64325.36
12847,2025-08-08,41,65,14,12,1060.64,207.39,137026.46
12867,2025-08-05,207,34,12,1,65.11,11.72,2273.96
12876,2025-09-24,142,3,5,11,526.32,58.74,16264.68
12880,2025-05-20,1277,69,5,4,1177.68,255.22,212935.25
12885,2025-01-15,1799,25,5,6,712.11,128.36,74433.34
12887,2025-07-18,2625,36,2,9,114.9,23.88,3147.53
12895,2025-02-07,2830,61,8,9,1851.04,227.84,82472.4
12897,2025-02-20,1908,74,4,2,61.67,8.61,7496.15
12898,2025-11-10,2057,14,6,2,524.29,51.26,31147.54
12902,2025-04-16,1706,37,4,12,396.35,88.75,37803.93
12909,2025-01-04,2544,20,4,7,1459.3,280.43,37337.71
12914,2025-06-28,2931,37,3,6,1794.77,223.56,160811.8
12928,2025-06-26,2266,35,11,8,-389.07,70.28,9644.38
12931,2026-01-21,2533,60,9,8,537.13,87.9,95642.24
12938,2025-09-09,2746,48,10,6,1457.0,273.43,276960.91
12943,2025-04-09,1238,55,13,4,1209.82,132.11,64151.66
12948,2025-05-09,820,18,1,9,214.63,39.7,15975.96
12958,2026-01-08,182,60,6,4,787.7,135.51,31750.55
12959,2025-03-21,724,74,1,8,137.78,25.1,9322.83
12967,2026-02-08,2538,21,7,7,114.23,24.55,19950.47
12970,2025-05-27,1676,63,2,12,1468.56,254.63,278416.59
12971,2025-08-10,2008,64,14,8,1037.48,168.38,178046.82
12977,2025-04-28,2293,78,2,3,712.14,154.33,34719.51
12986,2025-03-13,2155,34,5,1,105.5,24.78,13963.46
12998,2025-09-20,1483,20,13,7,1096.09,263.83,23442.13
13011,2025-03-31,474,61,12,9,1398.69,255.53,168962.94
13019,2025-06-30,282,51,12,4,142.74,29.46,19957.75
13048,2025-09-15,2815,24,14,12,1698.76,253.62,242868.33
13063,2025-12-24,238,61,8,12,546.01,47.43,23784.51
13068,2025-10-28,2402,49,12,10,166.63,40.98,7853.6
13083,2025-09-18,804,29,7,1,1471.91,360.23,165715.25
13113,2025-05-29,1334,117,5,10,257.91,52.22,19815.88
13127,2025-04-07,246,49,13,6,169.81,41.0,8738.42
13131,2026-02-11,318,39,12,6,887.54,97.01,163420.03
13133,2025-04-27,27,30,5,9,1488.53,360.09,155994.56
13169,2026-01-03,1146,41,15,10,870.92,108.18,69948.65
13178,2025-11-18,2297,78,12,8,1825.31,141.96,56720.65
13180,2025-06-19,2218,6,4,12,1588.49,354.55,227323.13
13186,2025-02-05,1500,117,8,1,381.15,73.38,12483.55
13210,2025-01-01,1535,8,4,3,917.52,165.73,114065.9
13211,2026-01-31,598,63,12,1,284.68,21.15,17565.72
13219,2025-11-29,2818,51,9,9,1952.28,188.52,51043.65
13225,2025-10-15,701,61,15,4,1505.74,196.9,162017.15
13237,2025-08-23,2731,41,15,2,718.96,76.15,27582.09
13239,2025-06-25,2873,33,7,9,1436.0,230.67,171899.82
13247,2026-11-02,1212,18,6,8,478.14,88.75,51453.34
13252,2025-05-15,1964,40,13,11,1970.9,165.43,366563.24
13254,2025-08-26,2051,28,7,1,1284.39,170.96,230989.76
13273,2025-09-05,892,25,6,3,1663.02,404.01,84206.13
13296,2025-08-03,247,29,5,7,664.9,96.01,102925.25
13303,2025-04-22,2567,44,13,4,1268.64,105.49,124915.39
13315,2025-07-15,1241,43,2,10,1715.08,110.01,200188.02
13346,2025-04-30,2256,80,11,5,1356.16,115.58,40476.38
13360,2026-09-01,759,17,9,4,85.0,8.82,16426.13
13363,2025-09-23,716,71,15,9,1985.19,312.64,278247.19
13379,2025-02-11,1797,53,15,9,1474.39,367.77,184128.61
13394,2025-07-01,2520,78,1,4,1001.84,1221.87,35647.32
13396,2025-06-28,1867,54,3,2,923.74,53.43,162254.82
13422,2025-06-29,2598,11,13,11,1533.57,140.62,118213.71
13429,2025-02-20,1751,59,3,2,592.21,59.27,27392.34
13441,2025-01-23,1635,31,5,9,1338.44,279.8,42653.04
13444,2026-09-01,111,20,9,2,580.3,55.21,109001.78
13456,2025-06-21,1486,11,6,9,379.72,62.39,33583.47
13464,2025-04-09,595,47,12,7,1043.52,156.46,127328.4
13465,2025-03-17,62,10,3,12,949.97,232.83,119014.96
13472,2025-10-21,822,14,10,12,1087.41,154.35,185372.17
13521,2025-03-13,1682,54,12,8,1847.99,440.62,293343.81
13542,2025-10-18,959,72,3,10,815.88,125.01,122745.49
13600,2025-12-16,1194,48,3,3,1653.82,335.97,90893.13
13604,2025-05-14,1550,53,11,3,1322.22,281.98,37174.0
13608,2025-01-28,1564,32,12,3,1178.45,254.46,165281.68
13617,2026-01-26,824,8,11,4,1264.93,168.15,192843.66
13641,2026-02-17,2823,29,12,3,1405.77,97.57,150053.98
13650,2025-11-04,1539,35,1,10,0.0,73.26,81244.59
13680,2025-05-23,1352,30,15,6,1757.9,417.79,252875.5
13684,2025-05-30,1995,62,5,8,391.01,76.43,36415.4
13706,2025-09-03,2934,43,3,12,629.31,113.13,98274.02
13719,2025-11-17,1932,55,5,3,1057.44,79.36,86458.1
13734,2025-02-10,1243,49,6,7,1780.71,134.25,87659.65
13735,2025-04-14,1351,37,9,1,972.76,154.56,36945.78
13747,2025-12-09,1632,69,3,5,363.41,34.39,39461.78
13758,2025-03-19,2924,29,6,9,1877.38,134.89,170112.99
13764,2025-07-18,793,42,14,3,155.26,19.06,8950.22
13765,2025-10-06,3680,29,2,8,1066.01,55.99,88287.14
13772,2025-12-20,1199,78,15,11,1962.36,296.53,121148.9
13782,2025-09-15,2491,66,3,12,96.21,11.44,12412.61
13784,2025-12-08,63,24,1,12,706.3,51.32,65678.46
13809,2025-07-20,1325,49,2,10,1288.03,94.96,251870.35
13812,2025-08-29,2806,18,7,3,1622.39,241.25,155664.99
13816,2025-11-28,1449,30,4,10,1134.09,251.23,38015.97
13822,2025-09-08,666,46,15,2,1266.16,121.65,75402.0
13837,2025-06-25,2573,58,10,2,707.29,40.05,62875.4
13853,2025-01-25,2617,37,2,7,127.04,15.19,7195.06
13876,2025-02-02,615,74,9,9,911.74,66.58,109318.32
13886,2025-02-15,2646,12,12,6,907.34,221.07,30203.49
13893,2025-05-31,2003,31,8,6,104.19,23.84,8304.82
13907,2025-02-12,2086,38,11,7,781.95,93.75,68413.18
13931,2025-12-31,135,4,13,9,187.48,30.88,17248.79
13941,2025-05-07,2683,52,15,6,1757.43,248.58,292820.38
13945,2025-07-09,2604,74,12,12,915.76,161.96,116146.38
13949,2025-01-17,2690,34,3,2,412.13,97.43,58303.77
13967,2025-08-07,1911,60,4,8,669.84,54.82,108984.25
13970,2025-02-24,1933,36,7,5,1428.44,317.89,78183.02
13977,2025-12-02,3541,19,6,9,116.32,11.94,18053.63
13984,2026-02-14,88,45,6,2,338.26,18.59,46150.54
13985,2026-01-01,2199,74,8,7,764.32,166.45,138418.48
13998,2025-02-09,1554,24,6,1,1479.59,226.95,243086.56
14008,2025-02-08,1134,24,11,10,411.57,94.02,10077.07
14018,2025-03-06,841,22,7,10,663.54,106.26,45080.24
14025,2025-08-03,3806,42,11,10,414.79,87.76,10568.61
14028,2025-12-12,2286,8,8,1,294.09,50.88,22755.09
14043,2025-09-17,2885,67,7,8,1513.58,268.74,176093.79
14044,2025-06-07,1306,15,6,11,1387.79,166.14,179294.53
14051,2025-08-05,1775,60,14,11,1489.59,139.42,63646.65
14062,2026-12-02,677,57,15,12,498.79,108.02,91625.59
14064,2025-02-25,3000,73,5,2,1455.67,111.72,200230.82
14076,2025-12-27,1133,75,11,3,876.46,133.61,100994.98
14101,2025-01-08,2822,41,3,12,1626.23,326.11,109823.9
14104,2025-09-25,1070,39,14,2,626.18,71.96,34309.53
14107,2025-12-11,3566,33,6,9,814.86,84.94,111822.84
14108,2025-12-07,1914,38,15,7,-956.56,188.86,35850.57
14112,2025-05-09,2572,26,15,6,1444.05,95.12,136739.94
14120,2025-05-13,1006,44,6,1,1029.27,137.76,67366.61
14143,2025-03-01,375,37,3,2,656.95,57.16,118438.85
14146,2025-05-14,392,75,6,3,1154.92,245.54,208190.4
14151,2025-12-07,1872,12,2,11,1738.12,350.72,288713.21
14156,2025-09-25,747,45,9,11,1692.5,209.59,167467.35
14159,2025-06-17,935,63,4,7,618.08,55.85,69784.97
14173,2025-09-19,709,35,6,1,822.63,167.92,96308.8
14217,2026-01-19,2890,44,1,8,618.64,122.74,37648.58
14223,2025-04-15,1527,42,5,4,159.37,39.37,18292.5
14227,2025-01-01,1460,22,2,7,502.41,79.08,87398.22
14242,2025-04-13,1191,3,3,3,720.42,71.43,143260.79
14244,2025-06-10,156,52,9,8,238.38,26.51,9624.12
14252,2025-11-24,307,56,5,6,909.12,200.74,84001.89
14258,2025-09-25,32,39,3,1,1961.92,317.46,346989.22
14266,2025-05-06,2586,11,13,1,989.13,247.12,141221.65
14268,2025-07-25,1499,5,12,12,161.54,29.97,29823.19
14269,2025-06-01,2801,78,2,6,516.22,36.13,52683.78
14271,2025-07-15,1619,80,4,7,1455.69,188.73,202276.2
14280,2025-04-12,519,18,2,3,1606.55,322.95,130609.71
14284,2025-07-20,2773,68,13,8,834.02,50.92,95002.3
14295,2025-12-06,2234,79,8,12,56.21,12.27,4522.22
14307,2025-11-26,2242,13,8,3,436.5,60.16,38095.06
14333,2026-08-02,551,38,9,11,60.29,6.85,11900.1
14365,2025-03-24,1227,28,2,9,720.88,124.74,48029.97
14374,2025-02-03,1248,27,3,4,805.68,142.65,19864.45
14377,2026-02-20,2809,26,3,4,373.54,58.2,71203.33
14378,2025-05-30,2807,42,10,6,923.34,164.07,171972.42
14379,2025-02-11,2307,37,2,11,153.76,34.52,11337.37
14381,2025-07-15,95,8,4,3,177.17,21.13,22079.21
14385,2025-12-29,38,38,11,6,1244.54,290.92,135315.64
14388,2026-01-25,350,38,7,3,941.84,95.05,141082.36
14398,2025-07-19,2979,29,15,12,119.46,21.18,19510.01
14399,2025-07-16,2801,6,1,10,763.35,127.3,134717.93
14400,2025-06-28,985,67,13,5,1427.55,216.45,241563.23
14422,2025-09-20,2644,1,12,1,1872.96,358.77,257510.61
14425,2025-05-19,215,9,4,6,939.43,169.78,98395.7
14433,2026-01-11,1341,68,11,4,1006.99,215.71,60370.55
14440,2025-03-08,2881,15,14,6,878.47,169.74,105636.77
14455,2025-02-23,2664,23,4,4,1645.8,92.07,233806.47
14467,2025-02-27,2601,37,13,2,781.88,101.7,20970.86
14503,2025-07-20,1661,8,11,4,429.65,92.71,46554.16
14505,2025-04-10,438,4,3,1,125.61,8.1,19576.37
14507,2025-01-18,2247,76,4,8,432.31,27.5,49482.32
14510,2025-01-01,1986,70,12,10,837.36,208.81,120831.58
14520,2026-01-12,2176,7,9,9,309.74,60.54,58131.0
14521,2025-06-22,1322,58,12,1,653.33,43.41,120181.21
14525,2026-02-15,915,42,3,5,854.4,167.08,113790.16
14529,2025-01-07,2378,55,11,5,1725.94,233.97,242521.49
14532,2025-02-03,714,61,9,3,1234.26,105.36,108111.59
14562,2025-08-07,438,31,6,6,1408.36,250.46,211672.51
14607,2025-08-27,2223,70,3,8,1651.01,133.39,122556.85
14612,2025-11-10,2164,2,8,7,266.77,65.23,26824.17
14615,2025-07-22,681,20,12,7,706.62,159.6,74785.98
14625,2025-01-06,907,79,5,7,134.16,30.24,22947.98
14629,2025-07-15,1751,68,14,9,1137.61,124.43,52268.63
14639,2026-01-15,123,76,3,8,1467.38,214.91,128880.39
14650,2026-01-19,1178,11,5,4,783.93,137.7,69813.18
14655,2025-06-23,2660,66,2,10,84.57,16.91,2372.08
14659,2025-12-29,802,29,4,9,775.14,90.68,139408.85
14664,2025-05-01,2673,8,6,8,720.35,141.26,136699.98
14671,2025-10-10,786,4,7,4,1305.46,104.71,76547.7
14697,2025-01-11,1777,31,7,1,1890.26,112.03,173444.89
14704,2025-05-27,498,5,15,3,705.65,56.36,120360.74
14712,2026-01-02,163,98,4,1,1354.02,276.95,156602.01
14713,2026-10-01,2030,21,1,4,1888.87,249.12,281547.03
14716,2025-01-06,2384,39,5,11,508.45,46.3,22569.39
14718,2025-12-22,3632,56,14,1,1901.95,210.18,232747.58
14730,2025-10-31,99,68,5,2,839.72,155.49,138404.13
14732,2025-05-19,802,78,9,7,655.56,81.89,76318.37
14736,2025-03-18,3793,58,15,11,1115.8,191.2,164071.42
14737,2025-06-26,720,10,9,7,982.91,214.74,70852.53
14740,2025-04-09,302,38,3,4,1459.56,328.08,44618.68
14765,2025-11-09,2384,49,12,2,710.54,104.25,55383.07
14769,2025-01-03,943,18,9,7,79.01,6.91,15406.76
14772,2025-01-20,2672,68,2,1,1268.72,138.65,117468.62
14781,2025-06-11,759,95,8,12,1752.48,135.19,151620.7
14788,2025-01-20,2656,72,11,7,1476.15,173.85,174451.63
14800,2026-01-31,2448,76,2,4,1473.97,268.5,267508.43
14853,2025-06-01,2691,77,8,3,239.0,38.9,24595.24
14865,2025-07-11,2392,16,14,3,256.82,14.68,43224.09
14875,2025-11-18,2663,10,9,4,953.8,205.03,41931.59
14884,2025-10-27,2128,3,9,5,1604.89,374.84,135409.93
14908,2025-07-31,207,78,5,6,598.43,59.93,96307.95
14912,2025-09-02,2769,27,12,4,367.62,53.12,31458.38
14918,2025-07-01,1830,34,11,7,1439.12,340.34,70240.22
14919,2025-08-27,275,59,7,12,1640.02,382.9,140763.91
14920,2025-02-04,2153,73,11,4,838.84,68.77,21725.68
14946,2025-07-05,1373,17,6,3,340.91,72.26,65722.49
14950,2025-10-08,1623,10,15,11,659.55,159.17,94775.64
14961,2025-04-23,1305,44,7,3,466.76,115.93,92909.29
14967,2026-01-25,2174,56,5,8,211.08,50.18,7594.57
14968,2025-08-04,1626,1,13,9,1725.6,294.02,267600.94
14972,2025-06-15,1618,18,3,3,714.32,54.52,83349.9
14975,2025-02-06,1878,52,5,12,525.11,44.14,56233.98
14980,2025-01-31,1561,40,3,6,1606.28,91.77,146161.83
14981,2025-03-10,2084,27,14,5,1061.23,238.38,210185.38
14982,2025-05-10,218,59,11,5,234.94,56.44,17002.73
14992,2025-07-10,1841,30,4,8,1402.69,144.8,146780.5
14993,2026-09-02,1700,72,6,7,110.96,22.34,9897.58
15002,2025-09-02,1161,35,12,12,1946.47,279.92,88087.63
15006,2025-05-17,1600,55,7,11,148.52,28.97,5763.98
15012,2025-01-03,2013,45,11,4,882.48,217.43,65618.97
15019,2025-02-11,2024,22,15,2,1812.17,106.39,180323.51
15032,2025-04-08,2990,30,2,5,1582.72,90.51,49289.19
15035,2025-06-24,632,105,11,12,277.86,55.74,28463.38
15046,2025-10-14,1821,52,2,1,920.89,196.66,115818.53
15047,2025-05-03,1988,13,14,4,383.66,20.97,33625.57
15054,2025-10-22,2807,63,7,9,444.95,68.04,37721.25
15058,2025-05-26,2151,51,13,10,1632.13,246.22,279014.26
15070,2025-07-29,1826,77,3,2,656.72,115.98,111393.88
15079,2025-06-07,2871,18,10,2,992.21,118.3,83910.27
15089,2025-05-27,1899,48,1,5,942.9,152.02,153198.72
15093,2025-06-24,1683,28,13,11,1267.03,95.23,179962.85
15100,2026-02-11,987,63,14,4,256.5,19.38,15387.73
15116,2025-11-22,2691,46,2,7,1356.35,119.75,265609.62
15121,2025-02-08,1072,12,13,5,167.73,37.81,24879.0
15143,2025-03-26,45,38,10,1,1366.23,85.76,43966.05
15164,2025-01-23,2395,52,11,9,1224.38,116.45,162089.71
15181,2025-06-01,1480,2,2,1,1396.44,308.64,229735.81
15208,2025-03-04,1075,23,5,11,446.88,84.65,12833.58
15215,2025-05-06,2177,21,3,5,1323.45,247.72,79870.04
15224,2025-11-24,2811,53,7,10,1596.12,289.37,230682.97
15256,2025-12-27,739,13,6,4,1698.24,192.96,179602.22
15297,2025-10-06,44,59,8,6,1115.66,269.09,142571.97
15307,2025-09-22,417,80,11,11,541.82,114.91,67521.75
15320,2025-06-11,1354,74,13,5,744.22,61.93,131001.14
15340,2025-01-10,1872,11,15,9,328.83,62.94,22561.63
15348,2025-07-08,1569,1,2,8,1088.58,184.75,119816.04
15350,2025-02-22,2948,7,5,1,639.05,147.38,64895.94
15373,2026-01-03,2126,100,5,4,129.25,25.14,20438.36
15395,2025-03-20,1839,69,12,2,1007.51,154.33,159296.53
15400,2025-08-14,1281,20,10,12,-579.78,72.11,107994.89
15407,2025-02-01,2982,23,3,7,1819.4,365.8,229470.8
15414,2025-06-16,2734,74,7,2,271.03,37.44,15042.32
15420,2026-02-03,1199,1,9,2,433.82,83.76,41644.74
15422,2025-03-04,250,33,1,7,1175.61,201.78,184359.23
15433,2025-06-08,1150,73,3,5,621.76,98.72,53275.54
15434,2025-10-06,188,59,8,5,874.64,193.54,105184.32
15437,2025-04-27,724,24,1,11,669.04,122.81,17478.73
15439,2025-02-20,6,57,2,4,769.79,150.75,18109.45
15440,2025-08-03,164,26,11,6,455.39,25.67,27385.36
15444,2025-03-16,2087,71,10,1,1945.31,469.52,277681.72
15451,2025-06-05,2566,42,5,12,1561.9,89.76,104177.12
15462,2025-06-23,2997,78,6,7,920.75,135.74,55439.0
15474,2026-01-10,1700,58,12,4,1105.23,219.35,214566.12
15522,2025-08-22,523,72,11,11,640.42,85.19,40820.25
15532,2025-07-12,1793,1,5,8,994.06,146.13,185037.24
15545,2025-04-20,2126,61,14,8,177.59,36.95,11651.61
15561,2025-07-07,365,1,8,11,74.26,8.92,14148.2
15562,2025-10-15,2552,45,9,4,1250.57,275.54,47091.62
15571,2025-10-30,621,21,7,11,1379.82,331.41,39834.58
15578,2025-04-06,2204,34,8,11,1694.85,247.07,325168.52
15582,2025-09-04,2346,57,10,12,889.82,56.28,171904.51
15583,2025-04-15,2691,70,12,8,1829.21,355.36,164118.27
15594,2025-01-03,203,54,10,12,1041.43,1485.32,21639.08
15605,2025-07-14,1347,21,9,1,-659.79,95.24,71706.99
15610,2025-03-28,2614,37,5,11,500.64,33.68,53712.14
15613,2025-06-26,2915,2,5,11,553.69,712.81,22358.04
15619,2025-03-23,2433,60,9,6,1109.48,159.8,126625.76
15622,2025-03-24,688,48,14,1,1881.36,229.33,124911.57
15629,2025-08-27,2985,26,5,9,978.86,85.4,110948.84
15635,2025-08-05,1297,7,6,11,797.09,42.41,23508.55
15644,2025-05-10,2554,5,6,11,163.13,9.85,31436.95
15651,2025-11-02,1760,13,2,1,1194.04,155.89,139417.47
